取引No,会計日,会計時間,合計,小計,内消費税,現金,Pontaポイント(Airウォレット),クレジットカード(Airペイ),電子マネー(Airペイ),ポイント(POICHI for Airレジ),クレジットカード(Square),モバイル決済(モバイル決済 for Airレジ),金券合計,売掛合計,おつり,現金以外おつり不支払額,割引/割増,人数,商品点数,滞在時間,伝票名,レジID,レジ担当者名,カテゴリ名,メニュー名,種別１,種別２,価格,注文数量,割引/割増数量,割引/割増単価,単位,割引/割増合計額,ID,リソース名
RB0120170419183704000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","越乃景虎 名水仕込特別純米","","",680,1,0,0,-,0,EBC1075BAB3949E9A9D378DAA53E9A7A,
RB0120170419183704000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","青リンゴサワー","","",380,1,0,0,-,0,EBC1075BAB3949E9A9D378DAA53E9A7A,
RB0120170419183704000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,2,0,0,-,0,EBC1075BAB3949E9A9D378DAA53E9A7A,
RB0120170419183704000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","本日のおすすめ","","",980,1,0,0,-,0,EBC1075BAB3949E9A9D378DAA53E9A7A,
RB0120170419183704000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","本日のおすすめ","","",780,2,0,0,-,0,EBC1075BAB3949E9A9D378DAA53E9A7A,
RB0320170419194831000,2017/04/19,22:28:16,32720,32150,2423,33000,0,0,0,0,0,0,0,0,280,0,-2,5,12,02:39:45,"テーブル3，テーブル4",0002,"中山 洋子","焼き物","焼はまぐり","","",650,3,0,0,-,0,CC37B4777A854E0C91CE5B73BEFF20AC,"未設定"
RB0320170419194831000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物・煮物","レンコンはさみ揚","","",650,2,0,0,-,0,CC37B4777A854E0C91CE5B73BEFF20AC,
RB0320170419194831000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物・煮物","たらばかに天婦羅","","",1950,2,0,0,-,0,CC37B4777A854E0C91CE5B73BEFF20AC,
RB0320170419194831000,,,,,,,,,,,,,,,,,,,,,,,,"コース","寿(ことぶき)_飲み放題付","","",5000,5,0,0,-,0,CC37B4777A854E0C91CE5B73BEFF20AC,
RB0120170419192145000,2017/04/19,23:06:34,20390,18880,1510,0,0,0,0,0,0,0,0,20390,0,0,0,3,35,03:44:49,"テーブル5",0002,"中山 洋子","お造り","活たこ刺","","",780,1,0,0,-,0,9C09CDB6161A41D2A1F89F944B527813,"未設定"
RB0120170419192145000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","カンパチ刺","","",780,1,0,0,-,0,9C09CDB6161A41D2A1F89F944B527813,
RB0120170419192145000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","焼明太子","","",780,1,0,0,-,0,9C09CDB6161A41D2A1F89F944B527813,
RB0120170419192145000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","かきバター焼","","",780,1,0,0,-,0,9C09CDB6161A41D2A1F89F944B527813,
RB0120170419192145000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物・煮物","たこ唐揚","","",650,1,0,0,-,0,9C09CDB6161A41D2A1F89F944B527813,
RB0120170419192145000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","上にぎり","","",1350,1,0,0,-,0,9C09CDB6161A41D2A1F89F944B527813,
RB0120170419192145000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","和牛あぶりにぎりセット","","",1150,1,0,0,-,0,9C09CDB6161A41D2A1F89F944B527813,
RB0120170419192145000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","お新香盛り","","",650,1,0,0,-,0,9C09CDB6161A41D2A1F89F944B527813,
RB0120170419192145000,,,,,,,,,,,,,,,,,,,,,,,,"ソフトドリンク","コーラ","","",250,2,0,0,-,0,9C09CDB6161A41D2A1F89F944B527813,
RB0120170419192145000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","生ビール","","",500,10,0,0,-,0,9C09CDB6161A41D2A1F89F944B527813,
RB0120170419192145000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","ウーロンハイ","","",380,3,0,0,-,0,9C09CDB6161A41D2A1F89F944B527813,
RB0120170419192145000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","緑茶ハイ","","",380,3,0,0,-,0,9C09CDB6161A41D2A1F89F944B527813,
RB0120170419192145000,,,,,,,,,,,,,,,,,,,,,,,,"ソフトドリンク","柚子酢ドリンク","","",350,1,0,0,-,0,9C09CDB6161A41D2A1F89F944B527813,
RB0120170419192145000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","八海山 本醸造","","",680,1,0,0,-,0,9C09CDB6161A41D2A1F89F944B527813,
RB0120170419192145000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","サーモンハラス焼","","",650,1,0,0,-,0,9C09CDB6161A41D2A1F89F944B527813,
RB0120170419192145000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","グレープフルーツサワー","","",380,1,0,0,-,0,9C09CDB6161A41D2A1F89F944B527813,
RB0120170419192145000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,4,0,0,-,0,9C09CDB6161A41D2A1F89F944B527813,
RB0120170419192145000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",600,1,0,0,-,0,9C09CDB6161A41D2A1F89F944B527813,
RB0120170419225257000,2017/04/19,23:20:19,4020,3730,297,4020,0,0,0,0,0,0,0,0,0,0,-8,1,3,00:27:22,"カウンター5",0002,"中山 洋子","ビール","グラス生","","",350,1,0,0,-,0,43FC0C22DAA44DA48FFE5A052D148410,"未設定"
RB0120170419225257000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,1,0,0,-,0,43FC0C22DAA44DA48FFE5A052D148410,
RB0120170419225257000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","板長おまかせ10貫","","",3000,1,0,0,-,0,43FC0C22DAA44DA48FFE5A052D148410,
000220170419234003366,2017/04/19,23:40:13,5000,5000,370,5000,0,0,0,0,0,0,0,0,0,0,0,1,1,00:00:00,"伝票00020210",0002,"中山 洋子","出前","出前5000","","",5000,1,0,0,-,0,BA09239DD04845D68F15B5BB4E3F9712,"未設定"
RB0120170419225109000,2017/04/19,23:42:08,6060,5670,448,6100,0,0,0,0,0,0,0,0,40,0,-7,1,8,00:50:59,"カウンター2",0002,"中山 洋子","にぎり","特上にぎり","","",1850,1,0,0,-,0,E338CFE0E54E495B92FBBFDA868C8F83,"未設定"
RB0120170419225109000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","久保田 特別本醸造 千寿","","",680,1,0,0,-,0,E338CFE0E54E495B92FBBFDA868C8F83,
RB0120170419225109000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","生ビール","","",500,1,0,0,-,0,E338CFE0E54E495B92FBBFDA868C8F83,
RB0120170419225109000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻250","","",250,1,0,0,-,0,E338CFE0E54E495B92FBBFDA868C8F83,
RB0120170419225109000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻450","","",450,1,0,0,-,0,E338CFE0E54E495B92FBBFDA868C8F83,
RB0120170419225109000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","楯野川 純米大吟醸","","",780,1,0,0,-,0,E338CFE0E54E495B92FBBFDA868C8F83,
RB0120170419225109000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,1,0,0,-,0,E338CFE0E54E495B92FBBFDA868C8F83,
RB0120170419225109000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",780,1,0,0,-,0,E338CFE0E54E495B92FBBFDA868C8F83,
RB0120170419233309000,2017/04/19,23:57:43,1900,1820,140,2000,0,0,0,0,0,0,0,0,100,0,-3,1,7,00:24:33,"カウンター5",0002,"中山 洋子","お好みにぎり","にぎり130","","",130,2,0,0,-,0,E0578EE8327E4279AE2599269EC443BE,"未設定"
RB0120170419233309000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり260","","",260,2,0,0,-,0,E0578EE8327E4279AE2599269EC443BE,
RB0120170419233309000,,,,,,,,,,,,,,,,,,,,,,,,"汁物","しじみ汁","","",280,1,0,0,-,0,E0578EE8327E4279AE2599269EC443BE,
RB0120170419233309000,,,,,,,,,,,,,,,,,,,,,,,,"ウイスキー","フリージングハイボール","","",380,1,0,0,-,0,E0578EE8327E4279AE2599269EC443BE,
RB0120170419233309000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,1,0,0,-,0,E0578EE8327E4279AE2599269EC443BE,
RB0120170419230149000,2017/04/20,00:01:36,23130,22700,1713,0,0,0,0,0,0,0,0,23130,0,0,-4,2,80,00:59:46,"テーブル3",0002,"中山 洋子","焼き物","かきバター焼","","",780,1,0,0,-,0,99EC7DC23CDA43AB96E459A934D22318,"未設定"
RB0120170419230149000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","お新香盛り","","",650,1,0,0,-,0,99EC7DC23CDA43AB96E459A934D22318,
RB0120170419230149000,,,,,,,,,,,,,,,,,,,,,,,,"ソフトドリンク","コーラ","","",250,2,0,0,-,0,99EC7DC23CDA43AB96E459A934D22318,
RB0120170419230149000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","アサヒ中瓶","","",500,1,0,0,-,0,99EC7DC23CDA43AB96E459A934D22318,
RB0120170419230149000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり130","","",130,12,0,0,-,0,99EC7DC23CDA43AB96E459A934D22318,
RB0120170419230149000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり180","","",180,14,0,0,-,0,99EC7DC23CDA43AB96E459A934D22318,
RB0120170419230149000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり220","","",220,10,0,0,-,0,99EC7DC23CDA43AB96E459A934D22318,
RB0120170419230149000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり80","","",80,2,0,0,-,0,99EC7DC23CDA43AB96E459A934D22318,
RB0120170419230149000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり260","","",260,8,0,0,-,0,99EC7DC23CDA43AB96E459A934D22318,
RB0120170419230149000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり350","","",350,15,0,0,-,0,99EC7DC23CDA43AB96E459A934D22318,
RB0120170419230149000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻250","","",250,1,0,0,-,0,99EC7DC23CDA43AB96E459A934D22318,
RB0120170419230149000,,,,,,,,,,,,,,,,,,,,,,,,"汁物","あさり汁","","",280,1,0,0,-,0,99EC7DC23CDA43AB96E459A934D22318,
RB0120170419230149000,,,,,,,,,,,,,,,,,,,,,,,,"汁物","海老頭汁","","",280,1,0,0,-,0,99EC7DC23CDA43AB96E459A934D22318,
RB0120170419230149000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻450","","",450,2,0,0,-,0,99EC7DC23CDA43AB96E459A934D22318,
RB0120170419230149000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻650","","",650,3,0,0,-,0,99EC7DC23CDA43AB96E459A934D22318,
RB0120170419230149000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","エクストラゴールド","","",500,1,0,0,-,0,99EC7DC23CDA43AB96E459A934D22318,
RB0120170419230149000,,,,,,,,,,,,,,,,,,,,,,,,"お土産","折200","","",200,2,0,0,-,0,99EC7DC23CDA43AB96E459A934D22318,
RB0120170419230149000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,1,0,0,-,0,99EC7DC23CDA43AB96E459A934D22318,
RB0120170419230149000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",780,2,0,0,-,0,99EC7DC23CDA43AB96E459A934D22318,
000220170420000321229,2017/04/20,00:03:37,900,900,66,0,0,0,0,0,0,0,0,900,0,0,0,1,1,00:00:00,"伝票00020211",0002,"中山 洋子","出前","コスモ","","",900,1,0,0,-,0,9347A6794B3E43F5847162A771C72A22,"未設定"
000220170420005612725,2017/04/20,00:56:28,8700,8700,644,8700,0,0,0,0,0,0,0,0,0,0,0,1,1,00:00:00,"伝票00020212",0002,"中山 洋子","出前","お好み(出前)","","",8700,1,0,0,-,0,394222C475774F3695D9A3D17D8FE258,"未設定"
RB0120170419232208000,2017/04/20,01:08:58,14180,13440,1050,14200,0,0,0,0,0,0,0,0,20,0,-4,2,29,01:46:49,"テーブル1",0002,"中山 洋子","揚げ物・煮物","天婦羅盛","","",1200,1,0,0,-,0,C68D572C9F8D4CF3AD9CFE63662D0671,"未設定"
RB0120170419232208000,,,,,,,,,,,,,,,,,,,,,,,,"サラダ","シーフードサラダ","","",880,1,0,0,-,0,C68D572C9F8D4CF3AD9CFE63662D0671,
RB0120170419232208000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり220","","",220,2,0,0,-,0,C68D572C9F8D4CF3AD9CFE63662D0671,
RB0120170419232208000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり350","","",350,8,0,0,-,0,C68D572C9F8D4CF3AD9CFE63662D0671,
RB0120170419232208000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻250","","",250,1,0,0,-,0,C68D572C9F8D4CF3AD9CFE63662D0671,
RB0120170419232208000,,,,,,,,,,,,,,,,,,,,,,,,"汁物","しじみ汁","","",280,1,0,0,-,0,C68D572C9F8D4CF3AD9CFE63662D0671,
RB0120170419232208000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻650","","",650,1,0,0,-,0,C68D572C9F8D4CF3AD9CFE63662D0671,
RB0120170419232208000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","エクストラゴールド","","",500,5,0,0,-,0,C68D572C9F8D4CF3AD9CFE63662D0671,
RB0120170419232208000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","グレープフルーツサワー","","",380,4,0,0,-,0,C68D572C9F8D4CF3AD9CFE63662D0671,
RB0120170419232208000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,2,0,0,-,0,C68D572C9F8D4CF3AD9CFE63662D0671,
RB0120170419232208000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",780,2,0,0,-,0,C68D572C9F8D4CF3AD9CFE63662D0671,
RB0120170419232208000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",600,1,0,0,-,0,C68D572C9F8D4CF3AD9CFE63662D0671,
RB0120170419234642000,2017/04/20,01:35:58,12370,11460,916,15370,0,0,0,0,0,0,0,0,3000,0,-6,2,17,01:49:16,"テーブル5",0002,"中山 洋子","お造り","活たこ刺","","",780,1,0,0,-,0,A7DF9364BA1E4EB9A6B858DF49FA7852,"未設定"
RB0120170419234642000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","まぐろづくしセット","","",1050,1,0,0,-,0,A7DF9364BA1E4EB9A6B858DF49FA7852,
RB0120170419234642000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","ばくだん納豆","","",1000,1,0,0,-,0,A7DF9364BA1E4EB9A6B858DF49FA7852,
RB0120170419234642000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","グラス生","","",350,1,0,0,-,0,A7DF9364BA1E4EB9A6B858DF49FA7852,
RB0120170419234642000,,,,,,,,,,,,,,,,,,,,,,,,"焼酎ボトル","吉四六","","",3600,1,0,0,-,0,A7DF9364BA1E4EB9A6B858DF49FA7852,
RB0120170419234642000,,,,,,,,,,,,,,,,,,,,,,,,"割り物","割り物&BS","","",380,8,0,0,-,0,A7DF9364BA1E4EB9A6B858DF49FA7852,
RB0120170419234642000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,3,0,0,-,0,A7DF9364BA1E4EB9A6B858DF49FA7852,
RB0120170419234642000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",500,1,0,0,-,0,A7DF9364BA1E4EB9A6B858DF49FA7852,
RB0120170420005736000,2017/04/20,02:42:09,8350,7810,618,10050,0,0,0,0,0,0,0,0,1700,0,-8,1,13,01:44:33,"カウンター1",0002,"中山 洋子","お好みにぎり","細巻250","","",250,2,0,0,-,0,175776369B3F4C51806F1C949AEF59BE,"未設定"
RB0120170420005736000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻450","","",450,1,0,0,-,0,175776369B3F4C51806F1C949AEF59BE,
RB0120170420005736000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","燗酒・冷や2合","","",780,1,0,0,-,0,175776369B3F4C51806F1C949AEF59BE,
RB0120170420005736000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","エクストラゴールド","","",500,1,0,0,-,0,175776369B3F4C51806F1C949AEF59BE,
RB0120170420005736000,,,,,,,,,,,,,,,,,,,,,,,,"焼酎ボトル","ジンロ","","",1500,1,0,0,-,0,175776369B3F4C51806F1C949AEF59BE,
RB0120170420005736000,,,,,,,,,,,,,,,,,,,,,,,,"割り物","割り物&BS","","",380,2,0,0,-,0,175776369B3F4C51806F1C949AEF59BE,
RB0120170420005736000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,1,0,0,-,0,175776369B3F4C51806F1C949AEF59BE,
RB0120170420005736000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","本日のおすすめ","","",780,3,0,0,-,0,175776369B3F4C51806F1C949AEF59BE,
RB0120170420005736000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","本日のおすすめ","","",600,1,0,0,-,0,175776369B3F4C51806F1C949AEF59BE,
RB0120170420020652000,2017/04/20,03:03:10,4030,3750,298,10030,0,0,0,0,0,0,0,0,6000,0,0,1,6,00:56:18,"カウンター5",0002,"中山 洋子","ビール","生ビール","","",500,4,0,0,-,0,1BCAEFA76FAD465595B37CAB24B47F2C,"未設定"
RB0120170420020652000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻250","","",250,1,0,0,-,0,1BCAEFA76FAD465595B37CAB24B47F2C,
RB0120170420020652000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","本日のおすすめ","","",1500,1,0,0,-,0,1BCAEFA76FAD465595B37CAB24B47F2C,
000220170420170935921,2017/04/20,17:17:21,5210,4850,385,0,0,0,0,0,0,0,0,5210,0,0,-4,1,6,00:00:00,"伝票00020213",0002,"中山 洋子","にぎり","特上にぎり","","",1850,1,0,0,-,0,E2E914A76BE84778A73EEA0FE821757D,"未設定"
000220170420170935921,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","上にぎり","","",1350,2,0,0,-,0,E2E914A76BE84778A73EEA0FE821757D,
000220170420170935921,,,,,,,,,,,,,,,,,,,,,,,,"お土産","折100","","",100,3,0,0,-,0,E2E914A76BE84778A73EEA0FE821757D,
RB0120170420171800000,2017/04/20,18:42:01,8600,8080,637,0,0,0,0,0,0,0,0,8600,0,0,0,2,15,01:24:00,"カウンター2，カウンター3",0002,"中山 洋子","お好みにぎり","にぎり180","","",180,2,0,0,-,0,B4BE0B5873E6400B917AA8DECA864217,"未設定"
RB0120170420171800000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり260","","",260,2,0,0,-,0,B4BE0B5873E6400B917AA8DECA864217,
RB0120170420171800000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","おすすめ日本酒","","",680,1,0,0,-,0,B4BE0B5873E6400B917AA8DECA864217,
RB0120170420171800000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","レモンサワー","","",380,2,0,0,-,0,B4BE0B5873E6400B917AA8DECA864217,
RB0120170420171800000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","出羽桜 桜花 吟醸","","",780,1,0,0,-,0,B4BE0B5873E6400B917AA8DECA864217,
RB0120170420171800000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","白身三種にぎり","","",700,1,0,0,-,0,B4BE0B5873E6400B917AA8DECA864217,
RB0120170420171800000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,2,0,0,-,0,B4BE0B5873E6400B917AA8DECA864217,
RB0120170420171800000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",980,2,0,0,-,0,B4BE0B5873E6400B917AA8DECA864217,
RB0120170420171800000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",780,2,0,0,-,0,B4BE0B5873E6400B917AA8DECA864217,
000220170420192510687,2017/04/20,19:25:23,900,900,66,0,0,0,0,0,0,0,0,900,0,0,0,1,1,00:00:00,"伝票00020216",0002,"中山 洋子","出前","コスモ","","",900,1,0,0,-,0,7E97E4B47892429CAED9C498274D2634,"未設定"
RB0120170420182051000,2017/04/20,20:17:44,8310,7790,615,0,0,0,0,0,0,0,0,8310,0,0,-1,2,16,01:56:52,"カウンター6，カウンター7",0002,"中山 洋子","日本酒","麒麟山 吟醸辛口","","",880,1,0,0,-,0,27A1DE5BE2894CD1BD6FD1E0A62A721F,"未設定"
RB0120170420182051000,,,,,,,,,,,,,,,,,,,,,,,,"ソフトドリンク","ウーロン茶","","",250,2,0,0,-,0,27A1DE5BE2894CD1BD6FD1E0A62A721F,
RB0120170420182051000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり180","","",180,2,0,0,-,0,27A1DE5BE2894CD1BD6FD1E0A62A721F,
RB0120170420182051000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり260","","",260,1,0,0,-,0,27A1DE5BE2894CD1BD6FD1E0A62A721F,
RB0120170420182051000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","おすすめ日本酒","","",980,1,0,0,-,0,27A1DE5BE2894CD1BD6FD1E0A62A721F,
RB0120170420182051000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻650","","",650,1,0,0,-,0,27A1DE5BE2894CD1BD6FD1E0A62A721F,
RB0120170420182051000,,,,,,,,,,,,,,,,,,,,,,,,"デザート","抹茶白玉パフェ","","",380,1,0,0,-,0,27A1DE5BE2894CD1BD6FD1E0A62A721F,
RB0120170420182051000,,,,,,,,,,,,,,,,,,,,,,,,"ウイスキー","フリージングハイボール","","",380,2,0,0,-,0,27A1DE5BE2894CD1BD6FD1E0A62A721F,
RB0120170420182051000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,2,0,0,-,0,27A1DE5BE2894CD1BD6FD1E0A62A721F,
RB0120170420182051000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","本日のおすすめ","","",880,1,0,0,-,0,27A1DE5BE2894CD1BD6FD1E0A62A721F,
RB0120170420182051000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","本日のおすすめ","","",780,1,0,0,-,0,27A1DE5BE2894CD1BD6FD1E0A62A721F,
RB0120170420182051000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","本日のおすすめ","","",600,1,0,0,-,0,27A1DE5BE2894CD1BD6FD1E0A62A721F,
RB0120170420181558000,2017/04/20,20:29:10,16170,14980,1197,20170,0,0,0,0,0,0,0,0,4000,0,-8,2,13,02:13:12,"テーブル3",0002,"中山 洋子","お造り","荒磯盛","","",5300,1,0,0,-,0,B40806471B534E33A849A57B19A8C69B,"未設定"
RB0120170420181558000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","和牛あぶりにぎりセット","","",1150,1,0,0,-,0,B40806471B534E33A849A57B19A8C69B,
RB0120170420181558000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","お新香盛り","","",650,1,0,0,-,0,B40806471B534E33A849A57B19A8C69B,
RB0120170420181558000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","生ビール","","",500,2,0,0,-,0,B40806471B534E33A849A57B19A8C69B,
RB0120170420181558000,,,,,,,,,,,,,,,,,,,,,,,,"焼酎ボトル","吉四六","","",3600,1,0,0,-,0,B40806471B534E33A849A57B19A8C69B,
RB0120170420181558000,,,,,,,,,,,,,,,,,,,,,,,,"割り物","割り物&BS","","",380,2,0,0,-,0,B40806471B534E33A849A57B19A8C69B,
RB0120170420181558000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","梅酒","","",380,1,0,0,-,0,B40806471B534E33A849A57B19A8C69B,
RB0120170420181558000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,2,0,0,-,0,B40806471B534E33A849A57B19A8C69B,
RB0120170420181558000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",780,1,0,0,-,0,B40806471B534E33A849A57B19A8C69B,
RB0120170420181558000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",600,1,0,0,-,0,B40806471B534E33A849A57B19A8C69B,
RB0320170420182106000,2017/04/20,20:47:34,10000,10000,740,10000,0,0,0,0,0,0,0,0,0,0,0,2,2,02:26:28,"テーブル1",0002,"中山 洋子","コース","寿(ことぶき)_飲み放題付","","",5000,2,0,0,-,0,CAD1E19D337645DBBB99E51FE04E6ED3,"未設定"
RB0320170420185304000,2017/04/20,20:51:16,90000,90000,6666,90000,0,0,0,0,0,0,0,0,0,0,0,18,18,01:58:12,"大部屋1，大部屋2",0002,"中山 洋子","コース","寿(ことぶき)_飲み放題付","","",5000,18,0,0,-,0,FC5C4B7F49974A97A20CC5F187764CD0,"未設定"
RB0120170420184334000,2017/04/20,20:52:11,15160,14780,1122,20000,0,0,0,0,0,0,0,0,4840,0,-2,2,6,02:08:37,"テーブル2",0002,"中山 洋子","焼き物","大エビ塩焼","","",1200,1,0,0,-,0,CD326F74FF574526B23BD632E5183E5B,"未設定"
RB0120170420184334000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","かきバター焼","","",780,1,0,0,-,0,CD326F74FF574526B23BD632E5183E5B,
RB0120170420184334000,,,,,,,,,,,,,,,,,,,,,,,,"コース","寿(ことぶき)_飲み放題付","","",5000,2,0,0,-,0,CD326F74FF574526B23BD632E5183E5B,
RB0120170420184334000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","マグロ三点盛","","",1400,2,0,0,-,0,CD326F74FF574526B23BD632E5183E5B,
RB0320170420191701000,2017/04/20,20:58:39,7020,6500,520,0,0,0,0,0,0,0,0,7020,0,0,0,2,13,01:41:37,"テーブル6",0002,"中山 洋子","サラダ","シーフードサラダ","","",880,1,0,0,-,0,EF9ADB697BF8483A8F1CD7BDF05CDCE1,"未設定"
RB0320170420191701000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","グラス生","","",350,1,0,0,-,0,EF9ADB697BF8483A8F1CD7BDF05CDCE1,
RB0320170420191701000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","ウーロンハイ","","",380,4,0,0,-,0,EF9ADB697BF8483A8F1CD7BDF05CDCE1,
RB0320170420191701000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","緑茶ハイ","","",380,2,0,0,-,0,EF9ADB697BF8483A8F1CD7BDF05CDCE1,
RB0320170420191701000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物・煮物","カレイの煮付け","","",750,1,0,0,-,0,EF9ADB697BF8483A8F1CD7BDF05CDCE1,
RB0320170420191701000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,2,0,0,-,0,EF9ADB697BF8483A8F1CD7BDF05CDCE1,
RB0320170420191701000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","ヒレ酒","","",700,1,0,0,-,0,EF9ADB697BF8483A8F1CD7BDF05CDCE1,
